,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,afterSplit
10187,2021-05-10,129.410004,129.539993,126.809998,126.849998,125.745842,88071200,0.22014615306423754,4.0,31.7124995
10188,2021-05-11,123.5,126.269997,122.769997,125.910004,124.814026,126142800,0.22028401365464853,4.0,31.477501
10189,2021-05-12,123.400002,124.639999,122.25,122.769997,121.701347,112172300,0.22041375773150446,4.0,30.69249925
10190,2021-05-13,124.580002,126.150002,124.260002,124.970001,123.88221,105861300,0.2205355612550766,4.0,31.24250025
10191,2021-05-14,126.25,127.889999,125.849998,127.449997,126.340622,81918000,0.2206496001856362,4.0,31.86249925
10192,2021-05-17,126.82,126.93,125.169998,126.269997,125.170883,74244600,0.22075605048345479,4.0,31.56749925
10193,2021-05-18,126.559998,126.989998,124.779999,124.849998,123.76326,63342900,0.2208550881088037,4.0,31.2124995
10194,2021-05-19,123.160004,124.919998,122.860001,124.690002,123.60466,92612000,0.22094688902195425,4.0,31.1725005
10195,2021-05-20,125.230003,127.720001,125.099998,127.309998,126.201843,76857100,0.22103162918317784,4.0,31.8274995
10196,2021-05-21,127.82,128.0,125.209999,125.43,124.338196,79295400,0.22110948455274582,4.0,31.3575
10197,2021-05-24,126.010002,127.940002,125.940002,127.099998,125.993668,63092900,0.2211806310909296,4.0,31.7749995
10198,2021-05-25,127.82,128.320007,126.32,126.900002,125.795418,72009500,0.22124524475800053,4.0,31.7250005
10199,2021-05-26,126.959999,127.389999,126.419998,126.849998,125.745842,56575900,0.22130350151422992,4.0,31.7124995
10200,2021-05-27,126.440002,127.639999,125.080002,125.279999,124.189507,94625600,0.2213555773198892,4.0,31.31999975
10201,2021-05-28,125.57,125.800003,124.550003,124.610001,123.525345,71311100,0.22140164813524973,4.0,31.15250025
10202,2021-06-01,125.080002,125.349998,123.940002,124.279999,123.198212,67637100,0.22144188992058286,4.0,31.06999975
10203,2021-06-02,124.279999,125.239998,124.050003,125.059998,123.971428,59278900,0.22147647863616002,4.0,31.2649995
10204,2021-06-03,124.68,124.849998,123.129997,123.540001,122.464653,76229200,0.22150559024225244,4.0,30.88500025
10205,2021-06-04,124.07,126.160004,123.849998,125.889999,124.794205,75169300,0.22152940069913157,4.0,31.47249975
10206,2021-06-07,126.169998,126.32,124.830002,125.900002,124.804115,71057600,0.2215480859670688,4.0,31.4750005
10207,2021-06-08,126.599998,128.460007,126.209999,126.739998,125.636795,74403800,0.22156182200633548,4.0,31.6849995
10208,2021-06-09,127.209999,127.75,126.519997,127.129997,126.023399,56877900,0.22157078477720288,4.0,31.78249925
10209,2021-06-10,127.019997,128.190002,125.940002,126.110001,125.012283,71186400,0.2215751502399425,4.0,31.52750025
10210,2021-06-11,126.529999,127.440002,126.099998,127.349998,126.241493,53522400,0.2215750943548257,4.0,31.8374995
10211,2021-06-14,127.82,130.539993,127.07,130.479996,129.344238,96906500,0.22157079308212377,4.0,32.619999
10212,2021-06-15,129.940002,130.600006,129.389999,129.639999,128.511566,62746300,0.22156242238210816,4.0,32.40999975
10213,2021-06-16,130.369995,130.889999,128.460007,130.149994,129.01712,91815000,0.22155015821505017,4.0,32.5374985
10214,2021-06-17,129.800003,132.550003,129.649994,131.789993,130.642838,96721700,0.22153417654122115,4.0,32.94749825
10215,2021-06-18,130.710007,131.509995,130.240005,130.460007,129.324417,108953300,0.22151465332089249,4.0,32.61500175
10216,2021-06-21,130.300003,132.410004,129.210007,132.300003,131.148407,79663300,0.2214917645143356,4.0,33.07500075
10217,2021-06-22,132.130005,134.080002,131.619995,133.979996,132.813782,74783600,0.2214656860818218,4.0,33.494999
10218,2021-06-23,133.770004,134.320007,133.229996,133.699997,132.536224,60214200,0.22143659398362253,4.0,33.42499925
10219,2021-06-24,134.449997,134.639999,132.929993,133.410004,132.248749,68711000,0.221404664180009,4.0,33.352501
10220,2021-06-25,133.460007,133.889999,132.809998,133.110001,131.951355,70783700,0.22137007263125283,4.0,33.27750025
10221,2021-06-28,133.410004,135.25,133.350006,134.779999,133.606812,62111300,0.22133299529762507,4.0,33.69499975
10222,2021-06-29,134.800003,136.490005,134.350006,136.330002,135.143311,64556100,0.22129360813939733,4.0,34.0825005
10223,2021-06-30,136.169998,137.410004,135.869995,136.960007,135.767868,63261400,0.22125208711684088,4.0,34.24000175
10224,2021-07-01,136.600006,137.330002,135.759995,137.270004,136.07515,52485800,0.2212086081902271,4.0,34.317501
10225,2021-07-02,137.899994,140.0,137.75,139.960007,138.74173,78852600,0.22116334731982742,4.0,34.99000175
10226,2021-07-06,140.070007,143.149994,140.070007,142.020004,140.783798,108181800,0.2211164804659131,4.0,35.505001
10227,2021-07-07,143.539993,144.889999,142.660004,144.570007,143.311615,104911600,0.2210681835887555,4.0,36.14250175
10228,2021-07-08,141.580002,144.059998,140.669998,143.240005,141.993195,105575500,0.22101863264862617,4.0,35.81000125
10229,2021-07-09,142.75,145.649994,142.649994,145.110001,143.846909,99890800,0.22096800360579627,4.0,36.27750025
10230,2021-07-12,146.210007,146.320007,144.0,144.5,143.242218,76299700,0.22091647242053722,4.0,36.125
10231,2021-07-13,144.029999,147.460007,143.630005,145.639999,144.372299,100827100,0.22086421505312043,4.0,36.40999975
10232,2021-07-14,148.100006,149.570007,147.679993,149.149994,147.851715,127050800,0.22081140746381728,4.0,37.2874985
10233,2021-07-15,149.240005,150.0,147.089996,148.479996,147.187546,106820300,0.2207582256128991,4.0,37.119999
10234,2021-07-16,148.460007,149.759995,145.880005,146.389999,145.115768,93251400,0.22070484546063726,4.0,36.59749975
10235,2021-07-19,143.75,144.070007,141.669998,142.449997,141.210037,121434600,0.2206514429673031,4.0,35.61249925
10236,2021-07-20,143.460007,147.100006,142.960007,146.149994,144.877853,96350000,0.22059819409316808,4.0,36.5374985
10237,2021-07-21,145.529999,146.130005,144.630005,145.399994,144.134369,74993500,0.22054527479850344,4.0,36.3499985
10238,2021-07-22,145.940002,148.199997,145.809998,146.800003,145.522202,77338200,0.22049286104358062,4.0,36.70000075
10239,2021-07-23,147.550003,148.720001,146.919998,148.559998,147.266876,71447400,0.22044112878867098,4.0,37.1399995
10240,2021-07-26,148.270004,149.830002,147.699997,148.990005,147.693146,72434100,0.2203902539940459,4.0,37.24750125
10241,2021-07-27,149.119995,149.210007,145.550003,146.770004,145.492462,104818600,0.2203404126199767,4.0,36.692501
10242,2021-07-28,144.809998,146.970001,142.539993,144.979996,143.718033,118931200,0.22029178062673477,4.0,36.244999
10243,2021-07-29,144.690002,146.550003,144.580002,145.639999,144.372299,56699500,0.22024453397459154,4.0,36.40999975
10244,2021-07-30,144.380005,146.330002,144.110001,145.860001,144.590378,70440600,0.22019884862381828,4.0,36.46500025
10245,2021-08-02,146.360001,146.949997,145.25,145.520004,144.253311,62880000,0.2201549005346864,4.0,36.380001
10246,2021-08-03,145.809998,148.039993,145.179993,147.360001,146.077316,64786600,0.22011286566746724,4.0,36.84000025
10247,2021-08-04,147.270004,147.789993,146.279999,146.949997,145.670868,56368300,0.22007291998243225,4.0,36.73749925
10248,2021-08-05,146.979996,147.839996,146.169998,147.059998,145.779922,46397700,0.2200352394398527,4.0,36.7649995
10249,2021-08-06,146.350006,147.110001,145.630005,146.139999,145.084991,54126800,0.22,4.0,36.53499975
10250,2021-08-09,146.199997,146.699997,145.520004,146.089996,145.035324,48908700,0.21996733614170197,4.0,36.522499
10251,2021-08-10,146.440002,147.710007,145.300003,145.600006,144.548889,69023100,0.2199372164180122,4.0,36.4000015
10252,2021-08-11,146.050003,146.720001,145.529999,145.860001,144.806992,48493500,0.21990956790054067,4.0,36.46500025
10253,2021-08-12,146.190002,149.050003,145.839996,148.889999,147.815125,72282600,0.21988431766089753,4.0,37.22249975
10254,2021-08-13,148.970001,149.440002,148.270004,149.100006,148.023636,59375000,0.21986139277069275,4.0,37.2750015
10255,2021-08-16,148.539993,151.190002,146.470001,151.119995,150.029022,103296000,0.2198407203015364,4.0,37.77999875
10256,2021-08-17,150.229996,151.679993,149.089996,150.190002,149.105743,92229700,0.21982222732503853,4.0,37.5475005
10257,2021-08-18,149.800003,150.720001,146.149994,146.360001,145.303406,86326000,0.21980584091280916,4.0,36.59000025
10258,2021-08-19,145.029999,148.0,144.5,146.699997,145.640945,86960300,0.21979148813645838,4.0,36.67499925
10259,2021-08-20,147.440002,148.5,146.779999,148.190002,147.120178,60549600,0.21977909606759619,4.0,37.0475005
10260,2021-08-23,148.309998,150.190002,147.889999,149.710007,148.629227,60131800,0.2197685917778326,4.0,37.42750175
10261,2021-08-24,149.449997,150.860001,149.149994,149.619995,148.539841,48606400,0.2197599023387777,4.0,37.40499875
10262,2021-08-25,149.809998,150.320007,147.800003,148.360001,147.28894,58991300,0.21975295482204157,4.0,37.09000025
10263,2021-08-26,148.350006,149.119995,147.509995,147.539993,146.474869,48597200,0.2197476762992342,4.0,36.88499825
10264,2021-08-27,147.479996,148.75,146.830002,148.600006,147.527222,55802400,0.2197439938419656,4.0,37.1500015
10265,2021-08-30,149.0,153.490005,148.610001,153.119995,152.014603,90956700,0.2197418345218459,4.0,38.27999875
10266,2021-08-31,152.660004,152.800003,151.289993,151.830002,150.733917,86453100,0.2197411254104851,4.0,37.9575005
10267,2021-09-01,152.830002,154.979996,152.339996,152.509995,151.408997,80313700,0.21974179357949325,4.0,38.12749875
10268,2021-09-02,153.869995,154.720001,152.399994,153.649994,152.540771,71115500,0.21974376610048035,4.0,38.4124985
10269,2021-09-03,153.759995,154.630005,153.089996,154.300003,153.186066,57808700,0.2197469700450565,4.0,38.57500075
10270,2021-09-07,154.970001,157.259995,154.389999,156.690002,155.558838,82278300,0.21975133248483175,4.0,39.1725005
10271,2021-09-08,156.979996,157.039993,153.979996,155.110001,153.990219,74420200,0.2197567804914161,4.0,38.77750025
10272,2021-09-09,155.490005,156.110001,153.949997,154.070007,152.957733,57305700,0.21976324113641957,4.0,38.51750175
10273,2021-09-10,155.0,155.479996,148.699997,148.970001,147.894562,140893200,0.21977064149145228,4.0,37.24250025
10274,2021-09-13,150.630005,151.419998,148.75,149.550003,148.470367,102404300,0.21977890862812424,4.0,37.38750075
10275,2021-09-14,150.350006,151.070007,146.910004,148.119995,147.050659,109296300,0.2197879696180454,4.0,37.02999875
10276,2021-09-15,148.559998,149.440002,146.369995,149.029999,147.954117,83281300,0.21979775153282605,4.0,37.25749975
10277,2021-09-16,148.440002,148.970001,147.220001,148.789993,147.715851,68034100,0.2198081814440759,4.0,37.19749825
10278,2021-09-17,148.820007,148.820007,145.759995,146.059998,145.005569,129868800,0.21981918642340528,4.0,36.5149995
10279,2021-09-20,143.800003,144.839996,141.270004,142.940002,141.908081,123478900,0.2198306935424241,4.0,35.7350005
10280,2021-09-21,143.929993,144.600006,142.779999,143.429993,142.394547,75834000,0.21984262987274245,4.0,35.85749825
10281,2021-09-22,144.449997,146.429993,143.699997,145.850006,144.797073,76404300,0.21985492248597027,4.0,36.4625015
10282,2021-09-23,146.649994,147.080002,145.639999,146.830002,145.77002,64838200,0.21986749845371778,4.0,36.7075005
10283,2021-09-24,145.660004,147.470001,145.559998,146.919998,145.859344,53477900,0.2198802848475948,4.0,36.7299995
10284,2021-09-27,145.470001,145.960007,143.820007,145.369995,144.320526,74150700,0.2198932087392116,4.0,36.34249875
10285,2021-09-28,143.25,144.75,141.690002,141.910004,140.885544,108972300,0.21990619720017804,4.0,35.477501
10286,2021-09-29,142.470001,144.449997,142.029999,142.830002,141.798874,74602000,0.2199191773021043,4.0,35.7075005
10287,2021-09-30,143.660004,144.380005,141.279999,141.5,140.4785,89056700,0.21993207611660032,4.0,35.375
10288,2021-10-01,141.899994,142.919998,139.110001,142.649994,141.620178,94639600,0.2199448207152762,4.0,35.6624985
10289,2021-10-04,141.759995,142.210007,138.270004,139.139999,138.135513,98322000,0.219957338169742,4.0,34.78499975
10290,2021-10-05,139.490005,142.240005,139.360001,141.110001,140.091293,80861100,0.21996955555160777,4.0,35.27750025
10291,2021-10-06,139.470001,142.149994,138.369995,142.0,140.974869,83221100,0.2199813999324834,4.0,35.5
10292,2021-10-07,143.059998,144.220001,142.720001,143.289993,142.255554,61732700,0.21999279838397917,4.0,35.82249825
10293,2021-10-08,144.029999,144.179993,142.559998,142.899994,141.868362,58773200,0.22000367797770487,4.0,35.7249985
10294,2021-10-11,142.270004,144.809998,141.809998,142.809998,141.779007,64452200,0.2200139657852708,4.0,35.7024995
10295,2021-10-12,143.229996,143.25,141.039993,141.509995,140.488419,73035900,0.22002358887828682,4.0,35.37749875
10296,2021-10-13,141.240005,141.399994,139.199997,140.910004,139.892761,78762700,0.22003247432836306,4.0,35.227501
10297,2021-10-14,142.110001,143.880005,141.509995,143.759995,142.722153,69907100,0.2200405492071095,4.0,35.93999875
10298,2021-10-15,143.770004,144.899994,143.509995,144.839996,143.794357,67940300,0.22004774058613624,4.0,36.209999
10299,2021-10-18,143.449997,146.839996,143.160004,146.550003,145.492035,85589200,0.22005397553705333,4.0,36.63750075
10300,2021-10-19,147.009995,149.169998,146.550003,148.759995,147.68605,76378900,0.22005918113147072,4.0,37.18999875
10301,2021-10-20,148.699997,149.75,148.119995,149.259995,148.182449,58418800,0.2200632844409986,4.0,37.31499875
10302,2021-10-21,148.809998,149.639999,147.869995,149.479996,148.400879,61421000,0.22006621253724687,4.0,37.369999
10303,2021-10-22,149.690002,150.179993,148.639999,148.690002,147.616592,58883400,0.2200678924918256,4.0,37.1725005
10304,2021-10-25,148.679993,149.369995,147.619995,148.639999,147.566925,50720600,0.220068251376345,4.0,37.15999975
10305,2021-10-26,149.330002,150.839996,149.009995,149.320007,148.242035,60893400,0.22006721626241482,4.0,37.33000175
10306,2021-10-27,149.360001,149.729996,148.490005,148.850006,147.775436,56094900,0.2200647142216454,4.0,37.2125015
10307,2021-10-28,149.820007,153.169998,149.720001,152.570007,151.468582,100077900,0.22006067232564655,4.0,38.14250175
10308,2021-10-29,147.220001,149.940002,146.410004,149.800003,148.718552,124953200,0.22005501764602844,4.0,37.45000075
10309,2021-11-01,148.990005,149.699997,147.800003,148.960007,147.884628,74588300,0.22004767725440105,4.0,37.24000175
10310,2021-11-02,148.660004,151.570007,148.649994,150.020004,148.936966,69122000,0.2200385782223745,4.0,37.505001
10311,2021-11-03,150.389999,151.970001,149.820007,151.490005,150.396362,54511500,0.2200276476215588,4.0,37.87250125
10312,2021-11-04,151.580002,152.429993,150.639999,150.960007,149.870193,60394600,0.220014812523564,4.0,37.74000175
10313,2021-11-05,151.889999,152.199997,150.059998,151.279999,150.407059,65463900,0.22,4.0,37.81999975
10314,2021-11-08,151.410004,151.570007,150.160004,150.440002,149.571915,55020900,0.21998316992926872,4.0,37.6100005
10315,2021-11-09,150.199997,151.429993,150.059998,150.809998,149.939774,56787900,0.21996441341693823,4.0,37.7024995
10316,2021-11-10,150.020004,150.130005,147.850006,147.919998,147.066467,65187100,0.21994385437536837,4.0,36.9799995
10317,2021-11-11,148.960007,149.429993,147.679993,147.869995,147.016739,41000000,0.21992161671691904,4.0,36.96749875
10318,2021-11-12,148.429993,150.399994,147.479996,149.990005,149.124527,63804000,0.2198978243539501,4.0,37.49750125
10319,2021-11-15,150.369995,151.880005,149.429993,150.0,149.13446,59222800,0.21987260119882132,4.0,37.5
10320,2021-11-16,149.940002,151.490005,149.339996,151.0,150.128693,59256200,0.21984607116389257,4.0,37.75
10321,2021-11-17,151.0,155.0,150.990005,153.490005,152.604324,88807000,0.21981835816152376,4.0,38.37250125
10322,2021-11-18,153.710007,158.669998,153.050003,157.869995,156.95903,137827700,0.21978958610407462,4.0,39.46749875
10323,2021-11-19,157.649994,161.020004,156.529999,160.550003,159.623566,117305600,0.21975987890390516,4.0,40.13750075
10324,2021-11-22,161.679993,165.699997,161.0,161.020004,160.090866,117467900,0.2197293604733751,4.0,40.255001
10325,2021-11-23,161.119995,161.800003,159.059998,161.410004,160.478638,96041900,0.21969815472484422,4.0,40.352501
10326,2021-11-24,160.75,162.139999,159.639999,161.940002,161.005569,69463600,0.2196663855706726,4.0,40.4850005
10327,2021-11-26,159.570007,160.449997,156.360001,156.809998,155.905167,76959800,0.21963417692322001,4.0,39.2024995
10328,2021-11-29,159.369995,161.190002,158.789993,160.240005,159.315369,88748200,0.2196016526948461,4.0,40.06000125
10329,2021-11-30,159.990005,165.520004,159.919998,165.300003,164.346176,174048100,0.2195689367979109,4.0,41.32500075
10330,2021-12-01,167.479996,170.300003,164.529999,164.770004,163.819229,152052500,0.2195361531447742,4.0,41.192501
10331,2021-12-02,158.740005,164.199997,157.800003,163.759995,162.815063,136739200,0.2195034256477959,4.0,40.93999875
10332,2021-12-03,164.020004,164.960007,159.720001,161.839996,160.906128,118023100,0.21947087821933575,4.0,40.459999
10333,2021-12-06,164.289993,167.880005,164.279999,165.320007,164.366074,107497000,0.21943863477175374,4.0,41.33000175
10334,2021-12-07,169.080002,171.580002,168.339996,171.179993,170.19223,120405400,0.21940681921740957,4.0,42.79499825
10335,2021-12-08,172.130005,175.960007,170.699997,175.080002,174.069733,116998900,0.2193755554686632,4.0,43.7700005
10336,2021-12-09,174.910004,176.75,173.919998,174.559998,173.552734,108923700,0.21934496743787435,4.0,43.6399995
10337,2021-12-10,175.210007,179.630005,174.690002,179.449997,178.414536,115402700,0.219315179037403,4.0,44.86249925
10338,2021-12-13,181.119995,182.130005,175.529999,175.740005,174.725937,153237000,0.2192863141796089,4.0,43.93500125
10339,2021-12-14,175.25,177.740005,172.210007,174.330002,173.324066,139380400,0.2192584967768519,4.0,43.5825005
10340,2021-12-15,175.110001,179.5,172.309998,179.300003,178.265396,131063300,0.21923185074149196,4.0,44.82500075
10341,2021-12-16,179.279999,181.139999,170.75,172.259995,171.265991,150185800,0.21920649998588881,4.0,43.06499875
10342,2021-12-17,169.929993,173.470001,169.690002,171.139999,170.152466,195432700,0.21918256842240236,4.0,42.78499975
10343,2021-12-20,168.279999,170.580002,167.460007,169.75,168.770493,107499100,0.2191601799633924,4.0,42.4375
10344,2021-12-21,171.559998,173.199997,169.119995,172.990005,171.991791,91185900,0.2191394585212188,4.0,43.24750125
10345,2021-12-22,173.039993,175.860001,172.149994,175.639999,174.626495,92135300,0.21912052800824147,4.0,43.90999975
10346,2021-12-23,175.850006,176.850006,175.270004,176.279999,175.262802,68356600,0.21910351233682016,4.0,44.06999975
10347,2021-12-27,177.089996,180.419998,177.070007,180.330002,179.289459,74919600,0.21908853541931478,4.0,45.0825005
10348,2021-12-28,180.160004,181.330002,178.529999,179.289993,178.255447,79144300,0.21907572116808516,4.0,44.82249825
10349,2021-12-29,179.330002,180.630005,178.139999,179.380005,178.344925,62348900,0.21906519349549108,4.0,44.84500125
10350,2021-12-30,179.470001,180.570007,178.089996,178.199997,177.171738,59773000,0.21905707631389257,4.0,44.54999925
10351,2021-12-31,178.089996,179.229996,177.259995,177.570007,176.54538,64062300,0.2190514935356492,4.0,44.39250175
10352,2022-01-03,177.830002,182.880005,177.710007,182.009995,180.959732,104487900,0.2190485690731211,4.0,45.50249875
10353,2022-01-04,182.630005,182.940002,179.119995,179.699997,178.663086,99310400,0.21904842683866793,4.0,44.92499925
10354,2022-01-05,179.610001,180.169998,174.639999,174.919998,173.91066,94537600,0.2190511907446496,4.0,43.7299995
10355,2022-01-06,172.699997,175.300003,171.639999,172.0,171.007507,96904000,0.21905698470342588,4.0,43.0
10356,2022-01-07,172.889999,174.139999,171.029999,172.169998,171.176544,86709100,0.21906593262735682,4.0,43.0424995
10357,2022-01-10,169.080002,172.5,168.169998,172.190002,171.196411,106765600,0.2190781584288021,4.0,43.0475005
10358,2022-01-11,172.320007,175.179993,170.820007,175.080002,174.069733,76138300,0.21909378602012156,4.0,43.7700005
10359,2022-01-12,176.119995,177.179993,174.820007,175.529999,174.517136,74805200,0.2191129393136751,4.0,43.88249975
10360,2022-01-13,175.779999,176.619995,171.789993,172.190002,171.196411,84505800,0.21913574222182253,4.0,43.0475005
10361,2022-01-14,171.339996,173.779999,171.089996,173.070007,172.07135,80440800,0.2191623186569238,4.0,43.26750175
10362,2022-01-18,171.509995,172.539993,169.410004,169.800003,168.820206,90956700,0.21919279253133864,4.0,42.45000075
10363,2022-01-19,170.0,171.080002,165.940002,166.229996,165.270798,94815000,0.21922728775742695,4.0,41.557499
10364,2022-01-20,166.979996,169.679993,164.179993,164.509995,163.56073,91420500,0.2192659282475485,4.0,41.12749875
10365,2022-01-21,164.419998,166.330002,162.300003,162.410004,161.472839,122848900,0.21930883791406325,4.0,40.602501
10366,2022-01-24,160.020004,162.300003,154.699997,161.619995,160.687393,162294600,0.21935614066933093,4.0,40.40499875
10367,2022-01-25,158.979996,162.759995,157.020004,159.779999,158.858017,115798400,0.21940796042571156,4.0,39.94499975
10368,2022-01-26,163.5,164.389999,157.820007,159.690002,158.768539,108275300,0.21946442109556483,4.0,39.9225005
10369,2022-01-27,162.449997,163.839996,158.279999,159.220001,158.301254,121954600,0.2195256465912506,4.0,39.80500025
10370,2022-01-28,165.710007,170.350006,162.800003,170.330002,169.347137,179935700,0.21959176082512877,4.0,42.5825005
10371,2022-01-31,170.160004,175.0,169.509995,174.779999,173.771454,115541600,0.21966288770955916,4.0,43.69499975
10372,2022-02-01,174.009995,174.839996,172.309998,174.610001,173.602463,86213900,0.21973915115690162,4.0,43.65250025
10373,2022-02-02,174.75,175.880005,173.330002,175.839996,174.825348,84914300,0.21982067507951608,4.0,43.959999
10374,2022-02-03,174.479996,176.240005,172.119995,172.899994,171.902313,89418100,0.21990758338976227,4.0,43.2249985
10375,2022-02-04,171.679993,174.100006,170.679993,172.389999,171.613632,82465400,0.22,4.0,43.09749975
10376,2022-02-07,172.860001,173.949997,170.949997,171.660004,170.886917,77251200,0.22009799947398237,4.0,42.915001
10377,2022-02-08,171.729996,175.350006,171.429993,174.830002,174.042633,74829200,0.22020145898103474,4.0,43.7075005
10378,2022-02-09,176.050003,176.649994,174.899994,176.279999,175.486115,71285000,0.22031020634187565,4.0,44.06999975
10379,2022-02-10,174.139999,175.479996,171.550003,172.119995,171.344833,90865900,0.2204240693772235,4.0,43.02999875
10380,2022-02-11,172.330002,173.080002,168.039993,168.639999,167.880524,98670700,0.22054287590779695,4.0,42.15999975
10381,2022-02-14,167.369995,169.580002,166.559998,168.880005,168.119431,86185500,0.22066645375431457,4.0,42.22000125
10382,2022-02-15,170.970001,172.949997,170.25,172.789993,172.011826,62527400,0.2207946307374948,4.0,43.19749825
10383,2022-02-16,171.850006,173.339996,170.050003,172.550003,171.772919,61177400,0.22092723467805614,4.0,43.13750075
10384,2022-02-17,171.029999,171.910004,168.470001,168.880005,168.119431,69589300,0.22106409339671715,4.0,42.22000125
10385,2022-02-18,169.820007,170.539993,166.190002,167.300003,166.546555,82772700,0.2212050347141964,4.0,41.82500075
10386,2022-02-22,164.979996,166.690002,162.149994,164.320007,163.579971,91162800,0.2213498864512123,4.0,41.08000175
10387,2022-02-23,165.539993,166.149994,159.75,160.070007,159.349121,90009200,0.22149847642848353,4.0,40.01750175
10388,2022-02-24,152.580002,162.850006,152.0,162.740005,162.007095,141147500,0.22165063246672856,4.0,40.68500125
10389,2022-02-25,163.839996,165.119995,160.869995,164.850006,164.10759,91974200,0.22180618238666588,4.0,41.2125015
10390,2022-02-28,163.059998,165.419998,162.429993,165.119995,164.376373,95056600,0.221964954009014,4.0,41.27999875
10391,2022-03-01,164.699997,166.600006,161.970001,163.199997,162.465027,83474400,0.22212677515449153,4.0,40.79999925
10392,2022-03-02,164.389999,167.360001,162.949997,166.559998,165.809891,79724800,0.22229147364381696,4.0,41.6399995
10393,2022-03-03,168.470001,168.910004,165.550003,166.229996,165.481369,76678400,0.2224588772977088,4.0,41.557499
10394,2022-03-04,164.490005,165.550003,162.100006,163.169998,162.43515,83737200,0.22262881393688558,4.0,40.7924995
10395,2022-03-07,163.360001,165.020004,159.039993,159.300003,158.582596,96418800,0.22280111138206585,4.0,39.82500075
10396,2022-03-08,158.820007,162.880005,155.800003,157.440002,156.730957,131148300,0.22297559745396808,4.0,39.3600005
10397,2022-03-09,161.479996,163.410004,159.410004,162.949997,162.216156,91454900,0.22315209997331084,4.0,40.73749925
10398,2022-03-10,160.199997,160.389999,155.979996,158.520004,157.806107,105342000,0.22333044676081273,4.0,39.630001
10399,2022-03-11,158.929993,159.279999,154.5,154.729996,154.033157,96970100,0.22351046563719215,4.0,38.682499
10400,2022-03-14,151.449997,154.119995,150.100006,150.619995,149.941666,108732100,0.22369198442316762,4.0,37.65499875
10401,2022-03-15,150.899994,155.570007,150.380005,155.089996,154.391525,92964300,0.2238748309394578,4.0,38.772499
10402,2022-03-16,157.050003,160.0,154.460007,159.589996,158.871277,102300200,0.22405883300678114,4.0,39.897499
10403,2022-03-17,158.610001,161.0,157.630005,160.619995,159.896637,75615400,0.2242438184458562,4.0,40.15499875
10404,2022-03-18,160.509995,164.479996,159.759995,163.979996,163.241501,123511700,0.22442961507740136,4.0,40.994999
10405,2022-03-21,163.509995,166.350006,163.009995,165.380005,164.635208,95811400,0.22461605072213536,4.0,41.34500125
10406,2022-03-22,165.509995,169.419998,164.910004,168.820007,168.059708,81532000,0.22480295320077662,4.0,42.20500175
10407,2022-03-23,167.990005,172.639999,167.649994,170.210007,169.443466,98062700,0.22499015033404363,4.0,42.55250175
10408,2022-03-24,171.059998,174.139999,170.210007,174.070007,173.286057,90131400,0.22517746994265506,4.0,43.51750175
10409,2022-03-25,173.880005,175.279999,172.75,174.720001,173.933136,80546200,0.2253647398473292,4.0,43.68000025
10410,2022-03-28,172.169998,175.729996,172.0,175.600006,174.809174,90371900,0.22555178786878483,4.0,43.9000015
10411,2022-03-29,176.690002,179.009995,176.339996,178.960007,178.154037,100589400,0.22573844182774028,4.0,44.74000175
10412,2022-03-30,178.550003,179.610001,176.699997,177.770004,176.969406,92633200,0.2259245295449142,4.0,44.442501
10413,2022-03-31,177.839996,178.029999,174.399994,174.610001,173.823639,103049300,0.22610987884102515,4.0,43.65250025
10414,2022-04-01,174.029999,174.880005,171.940002,174.309998,173.524963,78751300,0.2262943175367915,4.0,43.5774995
10415,2022-04-04,174.570007,178.490005,174.440002,178.440002,177.636368,76468400,0.2264776734529319,4.0,44.6100005
10416,2022-04-05,177.5,178.300003,174.419998,175.059998,174.271591,73401800,0.22665977441016474,4.0,43.7649995
10417,2022-04-06,172.360001,173.630005,170.130005,171.830002,171.056152,89058800,0.22684044822920876,4.0,42.9575005
10418,2022-04-07,171.160004,173.360001,169.850006,172.139999,171.364746,77594700,0.22701952273078238,4.0,43.03499975
10419,2022-04-08,171.779999,171.779999,169.199997,170.089996,169.323975,76575500,0.22719682573560407,4.0,42.522499
10420,2022-04-11,168.710007,169.029999,165.5,165.75,165.003525,72246700,0.22737218506439238,4.0,41.4375
10421,2022-04-12,168.020004,169.869995,166.639999,167.660004,166.904938,79265200,0.22754542853786588,4.0,41.915001
10422,2022-04-13,167.389999,171.039993,166.770004,170.399994,169.632568,70618900,0.22771638397674318,4.0,42.5999985
10423,2022-04-14,170.619995,171.270004,165.039993,165.289993,164.545593,75329400,0.2278848792017426,4.0,41.32249825
10424,2022-04-18,163.919998,166.600006,163.570007,165.070007,164.326599,69023900,0.22805074203358278,4.0,41.26750175
10425,2022-04-19,165.020004,167.820007,163.910004,167.399994,166.646103,67723800,0.22821380029298227,4.0,41.8499985
10426,2022-04-20,168.759995,168.880005,166.100006,167.229996,166.476852,67929800,0.22837388180065962,4.0,41.807499
10427,2022-04-21,168.910004,171.529999,165.910004,166.419998,165.670517,87227800,0.2285308143773332,4.0,41.6049995
10428,2022-04-22,166.460007,167.869995,161.5,161.789993,161.061356,84882400,0.22868442584372167,4.0,40.44749825
10429,2022-04-25,161.119995,163.169998,158.460007,162.880005,162.146454,96046400,0.22883454402054362,4.0,40.72000125
